ElementId,Category,Family,Type,Level,Mark,System Name,System Type,Service Type,Classification,Size,Diameter,Width,Height,Length,Area,Volume,Material,Weight,Unit Weight,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in),Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot
979637,Mechanical Equipment,Outdoor AHU - Horizontal,6 Square Feet of Coil,L -1,,,,,0,,,,,,169 SF,171.64 CF,,,,,,,,,,,,208 V,,4701 VA,,9,33.636,,1.5,44,42,Point,100.113,201.85,-15,,,,,,,0,99.946,199.933,-15,113.78,203.933,-11.583,106.863,201.933,-13.292,,"AHU Height=3' - 3"" | AHU Width=3' - 10"" | Airway Length=13' - 6"" | Apparent Load=4701 VA | Area=169 SF | Chilled Water Flow=43 GPM | Chilled Water Pressure Drop=2.89 psi | Cooling Coil Inlet Radius=3/4"" | Cooling Coil Outlet Radius=3/4"" | Drain Radius=5/8"" | External Total Pressure=2.89 in-wg | Heating Coil Inlet Radius=3/4"" | Heating Coil Outlet Radius=3/4"" | Hot Water Flow=25 GPM | Hot Water Pressure Drop=1.80 psi | Load Classification=Cooling | Return Air Inlet Flow=1699 m³/h | Return Air Inlet Height=16"" | Return Air Inlet Width=42"" | Supply Air Inlet Flow=3398 m³/h | Supply Air Inlet Height=16"" | Supply Air Inlet Width=42"" | Supply Air Outlet Flow=5097 m³/h | Supply Air Outlet Height=37"" | Supply Air Outlet Width=44"" | Voltage=208 V | Volume=171.64 CF"
979662,Air Terminals,Supply Diffuser,12x12 Connection 2,L -1,,Mechanical Supply Air 1,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,320 m³/h,320 m³/h,0.00 in-wg,,,,,,,,1,3.139,,,6,6,Point,62.115,155.896,-2.5,,,,,,,0,60.465,154.246,-2.5,63.765,157.546,-2.167,62.115,155.896,-2.333,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=320 m³/h | Pressure Drop=0.00 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
979708,Air Terminals,Exhaust Grill,6x6 Connection 3,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""x3""",,"3""","3""",,1 SF,0.07 CF,,,,,,50 m³/h,50 m³/h,0.06 in-wg,,,,,,,,1,0.49,,,3,3,Point,97.828,193.397,-2.5,,,,,,,0,96.728,192.297,-2.5,98.928,194.497,-2.167,97.828,193.397,-2.333,,"Area=1 SF | Diffuser Height=0' - 8"" | Diffuser Width=0' - 8"" | Duct Height=3"" | Duct Width=3"" | Flow=50 m³/h | Pressure Drop=0.06 in-wg | Size=3""x3"" | Volume=0.07 CF | Width 1=0' - 5 3/16"""
979713,Air Terminals,Exhaust Grill,6x6 Connection 3,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""x3""",,"3""","3""",,1 SF,0.07 CF,,,,,,50 m³/h,50 m³/h,0.06 in-wg,,,,,,,,1,0.49,,,3,3,Point,101.749,193.397,-2.5,,,,,,,0,100.649,192.297,-2.5,102.849,194.497,-2.167,101.749,193.397,-2.333,,"Area=1 SF | Diffuser Height=0' - 8"" | Diffuser Width=0' - 8"" | Duct Height=3"" | Duct Width=3"" | Flow=50 m³/h | Pressure Drop=0.06 in-wg | Size=3""x3"" | Volume=0.07 CF | Width 1=0' - 5 3/16"""
979720,Air Terminals,Exhaust Grill,6x6 Connection 3,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""x3""",,"3""","3""",,1 SF,0.07 CF,,,,,,50 m³/h,50 m³/h,0.06 in-wg,,,,,,,,1,0.49,,,3,3,Point,105.67,193.397,-2.5,,,,,,,0,104.57,192.297,-2.5,106.77,194.497,-2.167,105.67,193.397,-2.333,,"Area=1 SF | Diffuser Height=0' - 8"" | Diffuser Width=0' - 8"" | Duct Height=3"" | Duct Width=3"" | Flow=50 m³/h | Pressure Drop=0.06 in-wg | Size=3""x3"" | Volume=0.07 CF | Width 1=0' - 5 3/16"""
979727,Air Terminals,Exhaust Grill,6x6 Connection 3,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"3""x3""",,"3""","3""",,1 SF,0.07 CF,,,,,,50 m³/h,50 m³/h,0.06 in-wg,,,,,,,,1,0.49,,,3,3,Point,114.427,193.397,-2.5,,,,,,,0,113.327,192.297,-2.5,115.527,194.497,-2.167,114.427,193.397,-2.333,,"Area=1 SF | Diffuser Height=0' - 8"" | Diffuser Width=0' - 8"" | Duct Height=3"" | Duct Width=3"" | Flow=50 m³/h | Pressure Drop=0.06 in-wg | Size=3""x3"" | Volume=0.07 CF | Width 1=0' - 5 3/16"""
979734,Air Terminals,Exhaust Grill,6x6 Connection 3,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"3""x3""",,"3""","3""",,1 SF,0.07 CF,,,,,,50 m³/h,50 m³/h,0.06 in-wg,,,,,,,,1,0.49,,,3,3,Point,118.347,193.397,-2.5,,,,,,,0,117.247,192.297,-2.5,119.447,194.497,-2.167,118.347,193.397,-2.333,,"Area=1 SF | Diffuser Height=0' - 8"" | Diffuser Width=0' - 8"" | Duct Height=3"" | Duct Width=3"" | Flow=50 m³/h | Pressure Drop=0.06 in-wg | Size=3""x3"" | Volume=0.07 CF | Width 1=0' - 5 3/16"""
979741,Air Terminals,Exhaust Grill,6x6 Connection 3,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"3""x3""",,"3""","3""",,1 SF,0.07 CF,,,,,,50 m³/h,50 m³/h,0.06 in-wg,,,,,,,,1,0.49,,,3,3,Point,122.268,193.397,-2.5,,,,,,,0,121.168,192.297,-2.5,123.368,194.497,-2.167,122.268,193.397,-2.333,,"Area=1 SF | Diffuser Height=0' - 8"" | Diffuser Width=0' - 8"" | Duct Height=3"" | Duct Width=3"" | Flow=50 m³/h | Pressure Drop=0.06 in-wg | Size=3""x3"" | Volume=0.07 CF | Width 1=0' - 5 3/16"""
979763,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 1,Supply Air,,,"7""x7""",,"7""","7""","9' - 4 31/32""",22 SF,,,,,"0""","0""",320 m³/h,320 m³/h,0.01 in-wg,,,,,,,,2,6.278,,,7,7,Curve,62.115,165.174,-1.5,62.115,160.467,-1.5,62.115,169.881,-1.5,,61.823,160.467,-1.792,62.407,169.881,-1.208,62.115,165.174,-1.5,,"Additional Flow=0 m³/h | Area=22 SF | Flow=320 m³/h | Free Size=7""x7"" | Height=7"" | Hydraulic Diameter=7"" | Insulation Thickness=0"" | Length=9' - 4 31/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 2 1/2"" | Lower End Top of Insulation Elevation=13' - 9 1/2"" | Overall Size=7""x7"" | Pressure Drop=0.01 in-wg | Size=7""x7"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 2 1/2"" | Upper End Top of Insulation Elevation=13' - 9 1/2"" | Velocity Pressure=0.02 in-wg | Width=7"""
979913,Flex Ducts,,Flex - Round,L -1,,Mechanical Supply Air 1,Supply Air,,,"8""ø","8""",,,"4' - 11 1/4""",,,,,,"0""","0""",320 m³/h,320 m³/h,0.00 in-wg,,,,,,,,2,6.278,,8,,,Curve,62.115,158.131,-1.733,62.115,160.367,-1.5,62.115,155.896,-1.965,,61.782,155.563,-1.965,62.448,160.367,-0.824,62.115,157.965,-1.395,,"Additional Flow=0 m³/h | Diameter=8"" | Flow=320 m³/h | Free Size=8""ø | Hydraulic Diameter=8"" | Insulation Thickness=0"" | Length=4' - 11 1/4"" | Lining Thickness=0"" | Overall Size=8""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.02 in-wg"
980054,Air Terminals,Supply Diffuser,12x12 Connection 2,L -1,,Mechanical Supply Air 1,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,320 m³/h,320 m³/h,0.00 in-wg,,,,,,,,1,3.139,,,6,6,Point,80.115,155.896,-2.5,,,,,,,0,78.465,154.246,-2.5,81.765,157.546,-2.167,80.115,155.896,-2.333,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=320 m³/h | Pressure Drop=0.00 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
980055,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 1,Supply Air,,,"7""x7""",,"7""","7""","9' - 3 1/4""",22 SF,,,,,"0""","0""",320 m³/h,320 m³/h,0.01 in-wg,,,,,,,,2,6.278,,,7,7,Curve,80.115,165.103,-1.5,80.115,160.467,-1.5,80.115,169.739,-1.5,,79.823,160.467,-1.792,80.407,169.739,-1.208,80.115,165.103,-1.5,,"Additional Flow=0 m³/h | Area=22 SF | Flow=320 m³/h | Free Size=7""x7"" | Height=7"" | Hydraulic Diameter=7"" | Insulation Thickness=0"" | Length=9' - 3 1/4"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 2 1/2"" | Lower End Top of Insulation Elevation=13' - 9 1/2"" | Overall Size=7""x7"" | Pressure Drop=0.01 in-wg | Size=7""x7"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 2 1/2"" | Upper End Top of Insulation Elevation=13' - 9 1/2"" | Velocity Pressure=0.02 in-wg | Width=7"""
980056,Flex Ducts,,Flex - Round,L -1,,Mechanical Supply Air 1,Supply Air,,,"8""ø","8""",,,"4' - 11 1/4""",,,,,,"0""","0""",320 m³/h,320 m³/h,0.00 in-wg,,,,,,,,2,6.278,,8,,,Curve,80.115,158.131,-1.733,80.115,160.367,-1.5,80.115,155.896,-1.965,,79.782,155.563,-1.965,80.448,160.367,-0.824,80.115,157.965,-1.395,,"Additional Flow=0 m³/h | Diameter=8"" | Flow=320 m³/h | Free Size=8""ø | Hydraulic Diameter=8"" | Insulation Thickness=0"" | Length=4' - 11 1/4"" | Lining Thickness=0"" | Overall Size=8""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.02 in-wg"
980071,Air Terminals,Supply Diffuser,12x12 Connection 2,L -1,,Mechanical Supply Air 1,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,320 m³/h,320 m³/h,0.00 in-wg,,,,,,,,1,3.139,,,6,6,Point,98.115,155.896,-2.5,,,,,,,0,96.465,154.246,-2.5,99.765,157.546,-2.167,98.115,155.896,-2.333,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=320 m³/h | Pressure Drop=0.00 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
980072,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 1,Supply Air,,,"7""x7""",,"7""","7""","9' - 10 3/32""",23 SF,,,,,"0""","0""",320 m³/h,320 m³/h,0.01 in-wg,,,,,,,,2,6.278,,,7,7,Curve,98.115,165.388,-1.5,98.115,160.467,-1.5,98.115,170.308,-1.5,,97.823,160.467,-1.792,98.407,170.308,-1.208,98.115,165.388,-1.5,,"Additional Flow=0 m³/h | Area=23 SF | Flow=320 m³/h | Free Size=7""x7"" | Height=7"" | Hydraulic Diameter=7"" | Insulation Thickness=0"" | Length=9' - 10 3/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 2 1/2"" | Lower End Top of Insulation Elevation=13' - 9 1/2"" | Overall Size=7""x7"" | Pressure Drop=0.01 in-wg | Size=7""x7"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 2 1/2"" | Upper End Top of Insulation Elevation=13' - 9 1/2"" | Velocity Pressure=0.02 in-wg | Width=7"""
980073,Flex Ducts,,Flex - Round,L -1,,Mechanical Supply Air 1,Supply Air,,,"8""ø","8""",,,"4' - 11 1/4""",,,,,,"0""","0""",320 m³/h,320 m³/h,0.00 in-wg,,,,,,,,2,6.278,,8,,,Curve,98.115,158.131,-1.733,98.115,160.367,-1.5,98.115,155.896,-1.965,,97.782,155.563,-1.965,98.448,160.367,-0.824,98.115,157.965,-1.395,,"Additional Flow=0 m³/h | Diameter=8"" | Flow=320 m³/h | Free Size=8""ø | Hydraulic Diameter=8"" | Insulation Thickness=0"" | Length=4' - 11 1/4"" | Lining Thickness=0"" | Overall Size=8""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.02 in-wg"
980086,Air Terminals,Supply Diffuser,12x12 Connection 2,L -1,,Mechanical Supply Air 1,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,320 m³/h,320 m³/h,0.00 in-wg,,,,,,,,1,3.139,,,6,6,Point,116.115,155.896,-2.5,,,,,,,0,114.465,154.246,-2.5,117.765,157.546,-2.167,116.115,155.896,-2.333,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=320 m³/h | Pressure Drop=0.00 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
980087,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 1,Supply Air,,,"7""x7""",,"7""","7""","10' - 1 1/2""",24 SF,,,,,"0""","0""",320 m³/h,320 m³/h,0.01 in-wg,,,,,,,,2,6.278,,,7,7,Curve,116.115,165.53,-1.5,116.115,160.467,-1.5,116.115,170.592,-1.5,,115.823,160.467,-1.792,116.407,170.592,-1.208,116.115,165.53,-1.5,,"Additional Flow=0 m³/h | Area=24 SF | Flow=320 m³/h | Free Size=7""x7"" | Height=7"" | Hydraulic Diameter=7"" | Insulation Thickness=0"" | Length=10' - 1 1/2"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 2 1/2"" | Lower End Top of Insulation Elevation=13' - 9 1/2"" | Overall Size=7""x7"" | Pressure Drop=0.01 in-wg | Size=7""x7"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 2 1/2"" | Upper End Top of Insulation Elevation=13' - 9 1/2"" | Velocity Pressure=0.02 in-wg | Width=7"""
980088,Flex Ducts,,Flex - Round,L -1,,Mechanical Supply Air 1,Supply Air,,,"8""ø","8""",,,"4' - 11 1/4""",,,,,,"0""","0""",320 m³/h,320 m³/h,0.00 in-wg,,,,,,,,2,6.278,,8,,,Curve,116.115,158.131,-1.733,116.115,160.367,-1.5,116.115,155.896,-1.965,,115.782,155.563,-1.965,116.448,160.367,-0.824,116.115,157.965,-1.395,,"Additional Flow=0 m³/h | Diameter=8"" | Flow=320 m³/h | Free Size=8""ø | Hydraulic Diameter=8"" | Insulation Thickness=0"" | Length=4' - 11 1/4"" | Lining Thickness=0"" | Overall Size=8""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.02 in-wg"
980230,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 1,Supply Air,,,"10""x10""",,"10""","10""","10' - 11 3/32""",36 SF,,,,,"0""","0""",730 m³/h,730 m³/h,0.01 in-wg,,,,,,,,2,14.322,,,10,10,Curve,56.077,170.967,-1.5,61.539,170.967,-1.5,50.615,170.967,-1.5,,50.615,170.551,-1.917,61.539,171.384,-1.083,56.077,170.967,-1.5,,"Additional Flow=0 m³/h | Area=36 SF | Flow=730 m³/h | Free Size=10""x10"" | Height=10"" | Hydraulic Diameter=10"" | Insulation Thickness=0"" | Length=10' - 11 3/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 1"" | Lower End Top of Insulation Elevation=13' - 11"" | Overall Size=10""x10"" | Pressure Drop=0.01 in-wg | Size=10""x10"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 1"" | Upper End Top of Insulation Elevation=13' - 11"" | Velocity Pressure=0.02 in-wg | Width=10"""
980239,Duct Fittings,Rectangular Elbow - Mitered,Standard,L -1,,Mechanical Supply Air 1,Supply Air,,,"7""x7""-7""x7""",,"7""","7""","7""x7""-7""x7""",,0.26 CF,,,,"0""","0""",,,0.02 in-wg,,,,,,,,2,6.278,,,7,7,Point,116.115,170.967,-1.5,,,,,,,90,115.74,170.592,-1.792,116.407,171.259,-1.208,116.073,170.926,-1.5,,"Duct Height=7"" | Duct Length 1=5"" | Duct Width=7"" | Free Size=7""x7""-7""x7"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=7""x7""-7""x7"" | Pressure Drop=0.02 in-wg | Size=7""x7""-7""x7"" | Volume=0.26 CF"
980241,Duct Fittings,Rectangular Tee,Standard,L -1,,Mechanical Supply Air 1,Supply Air,,,"9""x9""-9""x9""-7""x9""",,,"9""","9""x9""-9""x9""-7""x9""",,0.46 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,12.556,,,9,9,Point,98.115,170.967,-1.5,,,,,,,0,97.74,170.509,-1.875,98.49,171.342,-1.125,98.115,170.926,-1.5,,"Duct Height=9"" | Duct Length 1=5"" | Duct Length 3=6"" | Duct Width 1=9"" | Duct Width 3=7"" | Free Size=9""x9""-9""x9""-7""x9"" | Insulation Thickness=0"" | Length1a=4"" | Length3a=5"" | Lining Thickness=0"" | Overall Size=9""x9""-9""x9""-7""x9"" | Size=9""x9""-9""x9""-7""x9"" | Volume=0.46 CF"
980242,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 1,Supply Air,,,"7""x7""",,"7""","7""","17' - 0 19/32""",40 SF,,,,,"0""","0""",320 m³/h,320 m³/h,0.01 in-wg,,,,,,,,2,6.278,,,7,7,Curve,107.216,170.967,-1.5,115.74,170.967,-1.5,98.691,170.967,-1.5,,98.691,170.676,-1.792,115.74,171.259,-1.208,107.216,170.967,-1.5,,"Additional Flow=0 m³/h | Area=40 SF | Flow=320 m³/h | Free Size=7""x7"" | Height=7"" | Hydraulic Diameter=7"" | Insulation Thickness=0"" | Length=17' - 0 19/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 2 1/2"" | Lower End Top of Insulation Elevation=13' - 9 1/2"" | Overall Size=7""x7"" | Pressure Drop=0.01 in-wg | Size=7""x7"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 2 1/2"" | Upper End Top of Insulation Elevation=13' - 9 1/2"" | Velocity Pressure=0.02 in-wg | Width=7"""
980244,Duct Fittings,Rectangular Tee,Standard,L -1,,Mechanical Supply Air 1,Supply Air,,,"13""x13""-13""x13""-7""x13""",,,"13""","13""x13""-13""x13""-7""x13""",,0.93 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,26.878,,,13,13,Point,80.115,170.967,-1.5,,,,,,,0,79.74,170.342,-2.042,80.49,171.509,-0.958,80.115,170.926,-1.5,,"Duct Height=13"" | Duct Length 1=5"" | Duct Length 3=8"" | Duct Width 1=13"" | Duct Width 3=7"" | Free Size=13""x13""-13""x13""-7""x13"" | Insulation Thickness=0"" | Length1a=4"" | Length3a=7"" | Lining Thickness=0"" | Overall Size=13""x13""-13""x13""-7""x13"" | Size=13""x13""-13""x13""-7""x13"" | Volume=0.93 CF"
980245,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 1,Supply Air,,,"9""x9""",,"9""","9""","2' - 1 29/32""",6 SF,,,,,"0""","0""",640 m³/h,640 m³/h,0.00 in-wg,,,,,,,,2,12.556,,,9,9,Curve,96.66,170.967,-1.5,95.58,170.967,-1.5,97.74,170.967,-1.5,,95.58,170.592,-1.875,97.74,171.342,-1.125,96.66,170.967,-1.5,,"Additional Flow=0 m³/h | Area=6 SF | Flow=640 m³/h | Free Size=9""x9"" | Height=9"" | Hydraulic Diameter=9"" | Insulation Thickness=0"" | Length=2' - 1 29/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 1 1/2"" | Lower End Top of Insulation Elevation=13' - 10 1/2"" | Overall Size=9""x9"" | Pressure Drop=0.00 in-wg | Size=9""x9"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 1 1/2"" | Upper End Top of Insulation Elevation=13' - 10 1/2"" | Velocity Pressure=0.03 in-wg | Width=9"""
980246,Duct Fittings,Rectangular Tee,Standard,L -1,,Mechanical Supply Air 1,Supply Air,,,"12""x12""-12""x12""-7""x12""",,,"12""","12""x12""-12""x12""-7""x12""",,0.80 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,20.6,,,12,12,Point,62.115,170.967,-1.5,,,,,,,0,61.74,170.384,-2,62.49,171.467,-1,62.115,170.926,-1.5,,"Duct Height=12"" | Duct Length 1=5"" | Duct Length 3=7"" | Duct Width 1=12"" | Duct Width 3=7"" | Free Size=12""x12""-12""x12""-7""x12"" | Insulation Thickness=0"" | Length1a=4"" | Length3a=6"" | Lining Thickness=0"" | Overall Size=12""x12""-12""x12""-7""x12"" | Size=12""x12""-12""x12""-7""x12"" | Volume=0.80 CF"
980247,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 1,Supply Air,,,"12""x12""",,"12""","12""","17' - 1 25/32""",69 SF,,,,,"0""","0""",1050 m³/h,1050 m³/h,0.01 in-wg,,,,,,,,2,20.6,,,12,12,Curve,71.065,170.967,-1.5,62.49,170.967,-1.5,79.639,170.967,-1.5,,62.49,170.467,-2,79.639,171.467,-1,71.065,170.967,-1.5,,"Additional Flow=0 m³/h | Area=69 SF | Flow=1050 m³/h | Free Size=12""x12"" | Height=12"" | Hydraulic Diameter=12"" | Insulation Thickness=0"" | Length=17' - 1 25/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 0"" | Lower End Top of Insulation Elevation=14' - 0"" | Overall Size=12""x12"" | Pressure Drop=0.01 in-wg | Size=12""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 0"" | Upper End Top of Insulation Elevation=14' - 0"" | Velocity Pressure=0.02 in-wg | Width=12"""
980375,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""x3""",,"3""","3""","1' - 1 1/2""",1 SF,,,,,"0""","0""",50 m³/h,50 m³/h,0.00 in-wg,,,,,,,,2,0.981,,,3,3,Curve,97.828,196.67,-1.5,97.828,197.233,-1.5,97.828,196.108,-1.5,,97.703,196.108,-1.625,97.953,197.233,-1.375,97.828,196.67,-1.5,,"Additional Flow=0 m³/h | Area=1 SF | Flow=50 m³/h | Free Size=3""x3"" | Height=3"" | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=1' - 1 1/2"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 4 1/2"" | Lower End Top of Insulation Elevation=13' - 7 1/2"" | Overall Size=3""x3"" | Pressure Drop=0.00 in-wg | Size=3""x3"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 4 1/2"" | Upper End Top of Insulation Elevation=13' - 7 1/2"" | Velocity Pressure=0.01 in-wg | Width=3"""
980382,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"5""x5""",,"5""","5""","2' - 9 29/32""",4 SF,,,,,"0""","0""",150 m³/h,150 m³/h,0.00 in-wg,,,,,,,,2,2.943,,,4.5,5,Curve,107.291,197.441,-1.5,105.878,197.441,-1.5,108.703,197.441,-1.5,,105.878,197.253,-1.708,108.703,197.628,-1.292,107.291,197.441,-1.5,,"Additional Flow=0 m³/h | Area=4 SF | Flow=150 m³/h | Free Size=4 1/2""x5"" | Height=5"" | Hydraulic Diameter=5"" | Insulation Thickness=0"" | Length=2' - 9 29/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 3 1/2"" | Lower End Top of Insulation Elevation=13' - 8 1/2"" | Overall Size=4 1/2""x5"" | Pressure Drop=0.00 in-wg | Size=5""x5"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 3 1/2"" | Upper End Top of Insulation Elevation=13' - 8 1/2"" | Velocity Pressure=0.02 in-wg | Width=5"""
980387,Duct Fittings,Rectangular Elbow - Mitered,Standard,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""x3""-3""x3""",,"3""","3""","3""x3""-3""x3""",,0.03 CF,,,,"0""","0""",,,0.02 in-wg,,,,,,,,2,0.981,,,3,3,Point,97.828,197.441,-1.5,,,,,,,180,97.703,197.233,-1.625,98.037,197.566,-1.375,97.87,197.399,-1.5,,"Duct Height=3"" | Duct Length 1=3"" | Duct Width=3"" | Free Size=3""x3""-3""x3"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=3""x3""-3""x3"" | Pressure Drop=0.02 in-wg | Size=3""x3""-3""x3"" | Volume=0.03 CF"
980424,Flex Ducts,,Flex - Round,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""ø","3""",,,"2' - 11 11/16""",,,,,,"0""","0""",50 m³/h,50 m³/h,0.01 in-wg,,,,,,,,2,0.981,,3,,,Curve,97.828,194.721,-1.802,97.828,196.045,-1.5,97.828,193.397,-2.104,,97.703,193.272,-2.104,97.953,196.049,-1.329,97.828,194.66,-1.716,,"Additional Flow=0 m³/h | Diameter=3"" | Flow=50 m³/h | Free Size=3""ø | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=2' - 11 11/16"" | Lining Thickness=0"" | Overall Size=3""ø | Pressure Drop=0.01 in-wg | Size Lock=False | Velocity Pressure=0.02 in-wg"
980431,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""x3""",,"3""","3""","1' - 2 25/32""",1 SF,,,,,"0""","0""",50 m³/h,50 m³/h,0.00 in-wg,,,,,,,,2,0.981,,,3,3,Curve,101.749,196.474,-1.5,101.749,197.09,-1.5,101.749,195.858,-1.5,,101.624,195.858,-1.625,101.874,197.09,-1.375,101.749,196.474,-1.5,,"Additional Flow=0 m³/h | Area=1 SF | Flow=50 m³/h | Free Size=3""x3"" | Height=3"" | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=1' - 2 25/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 4 1/2"" | Lower End Top of Insulation Elevation=13' - 7 1/2"" | Overall Size=3""x3"" | Pressure Drop=0.00 in-wg | Size=3""x3"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 4 1/2"" | Upper End Top of Insulation Elevation=13' - 7 1/2"" | Velocity Pressure=0.01 in-wg | Width=3"""
